Time,Source,Destination,Protocol,Length
1757861987.57713,192.168.75.71,192.168.75.10,TCP,1514
1757861987.57713,192.168.75.71,192.168.75.10,TCP,1514
1757861987.577176,192.168.75.10,192.168.75.71,TCP,66
1757861987.577494,192.168.75.71,192.168.75.10,TCP,1514
1757861987.577494,192.168.75.71,192.168.75.10,TCP,1514
1757861987.577494,192.168.75.71,192.168.75.10,TCP,1514
1757861987.577494,192.168.75.71,192.168.75.10,TCP,1514
1757861987.577494,192.168.75.71,192.168.75.10,TCP,1514
1757861987.577494,192.168.75.71,192.168.75.10,TCP,1514
1757861987.577494,192.168.75.71,192.168.75.10,TCP,1514
1757861987.577494,192.168.75.71,192.168.75.10,TCP,1514
1757861987.577494,192.168.75.71,192.168.75.10,TCP,1514
1757861987.577494,192.168.75.71,192.168.75.10,TCP,1514
1757861987.577494,192.168.75.71,192.168.75.10,TCP,1514
1757861987.577494,192.168.75.71,192.168.75.10,TCP,1514
1757861987.577494,192.168.75.71,192.168.75.10,TCP,1514
1757861987.577494,192.168.75.71,192.168.75.10,TCP,1514
1757861987.577494,192.168.75.71,192.168.75.10,TCP,1514
1757861987.577494,192.168.75.71,192.168.75.10,TCP,1514
1757861987.577494,192.168.75.71,192.168.75.10,TCP,1514
1757861987.577494,192.168.75.71,192.168.75.10,TCP,1514
1757861987.577695,192.168.75.10,192.168.75.71,TCP,66
1757861987.577833,192.168.75.71,192.168.75.10,TCP,1514
1757861987.577833,192.168.75.71,192.168.75.10,TCP,1514
1757861987.577873,192.168.75.10,192.168.75.71,TCP,66
1757861987.57811,192.168.75.71,192.168.75.10,TCP,1514
1757861987.57811,192.168.75.71,192.168.75.10,TCP,1514
1757861987.578149,192.168.75.10,192.168.75.71,TCP,66
1757861987.578527,192.168.75.71,192.168.75.10,TCP,1514
1757861987.578527,192.168.75.71,192.168.75.10,TCP,1514
1757861987.578585,192.168.75.10,192.168.75.71,TCP,66
1757861987.603815,192.168.75.71,192.168.75.10,TCP,1514
1757861987.603815,192.168.75.71,192.168.75.10,TCP,1514
1757861987.604023,192.168.75.10,192.168.75.71,TCP,66
1757861987.604456,192.168.75.71,192.168.75.10,TCP,1514
1757861987.604456,192.168.75.71,192.168.75.10,TCP,1514
1757861987.604456,192.168.75.71,192.168.75.10,TCP,1514
1757861987.604456,192.168.75.71,192.168.75.10,TCP,1514
1757861987.604541,192.168.75.10,192.168.75.71,TCP,66
1757861987.604701,192.168.75.71,192.168.75.10,TCP,1514
1757861987.604701,192.168.75.71,192.168.75.10,TCP,1514
1757861987.604744,192.168.75.10,192.168.75.71,TCP,66
1757861987.605055,192.168.75.71,192.168.75.10,TCP,1514
1757861987.605055,192.168.75.71,192.168.75.10,TCP,1514
1757861987.605111,192.168.75.10,192.168.75.71,TCP,66
1757861987.605333,192.168.75.71,192.168.75.10,TCP,1514
1757861987.605425,192.168.75.10,192.168.75.71,TCP,66
1757861987.605555,192.168.75.71,192.168.75.10,TCP,1514
1757861987.605722,192.168.75.71,192.168.75.10,TCP,1514
1757861987.605722,192.168.75.71,192.168.75.10,TCP,1514
1757861987.605774,192.168.75.10,192.168.75.71,TCP,66
1757861987.606028,192.168.75.71,192.168.75.10,TCP,1514
1757861987.606028,192.168.75.71,192.168.75.10,TCP,1514
1757861987.606073,192.168.75.10,192.168.75.71,TCP,66
1757861987.60663,192.168.75.71,192.168.75.10,TCP,1514
1757861987.60663,192.168.75.71,192.168.75.10,TCP,1514
1757861987.606684,192.168.75.10,192.168.75.71,TCP,66
1757861987.606893,192.168.75.71,192.168.75.10,TCP,1514
1757861987.606893,192.168.75.71,192.168.75.10,TCP,1514
1757861987.606998,192.168.75.10,192.168.75.71,TCP,66
1757861987.607195,192.168.75.71,192.168.75.10,TCP,1514
1757861987.607195,192.168.75.71,192.168.75.10,TCP,1514
1757861987.607235,192.168.75.10,192.168.75.71,TCP,66
1757861987.607559,192.168.75.71,192.168.75.10,TCP,1514
1757861987.607559,192.168.75.71,192.168.75.10,TCP,1514
1757861987.607605,192.168.75.10,192.168.75.71,TCP,66
1757861987.607911,192.168.75.71,192.168.75.10,TCP,1514
1757861987.607911,192.168.75.71,192.168.75.10,TCP,1514
1757861987.607956,192.168.75.10,192.168.75.71,TCP,66
1757861987.608266,192.168.75.71,192.168.75.10,TCP,1514
1757861987.608266,192.168.75.71,192.168.75.10,TCP,1514
1757861987.608312,192.168.75.10,192.168.75.71,TCP,66
1757861987.608628,192.168.75.71,192.168.75.10,TCP,1514
1757861987.608628,192.168.75.71,192.168.75.10,TCP,1514
1757861987.608707,192.168.75.10,192.168.75.71,TCP,66
1757861987.608939,192.168.75.71,192.168.75.10,TCP,1514
1757861987.608939,192.168.75.71,192.168.75.10,TCP,1514
1757861987.60898,192.168.75.10,192.168.75.71,TCP,66
1757861987.609536,192.168.75.71,192.168.75.10,TCP,1514
1757861987.609536,192.168.75.71,192.168.75.10,TCP,1514
1757861987.609607,192.168.75.10,192.168.75.71,TCP,66
1757861987.609811,192.168.75.71,192.168.75.10,TCP,1514
1757861987.609811,192.168.75.71,192.168.75.10,TCP,1514
1757861987.609874,192.168.75.10,192.168.75.71,TCP,66
1757861987.610064,192.168.75.71,192.168.75.10,TCP,1514
1757861987.610064,192.168.75.71,192.168.75.10,TCP,1514
1757861987.610105,192.168.75.10,192.168.75.71,TCP,66
1757861987.610426,192.168.75.71,192.168.75.10,TCP,1514
1757861987.610426,192.168.75.71,192.168.75.10,TCP,1514
1757861987.61047,192.168.75.10,192.168.75.71,TCP,66
1757861987.61082,192.168.75.71,192.168.75.10,TCP,1514
1757861987.61082,192.168.75.71,192.168.75.10,TCP,1514
1757861987.610869,192.168.75.10,192.168.75.71,TCP,66
1757861987.611149,192.168.75.71,192.168.75.10,TCP,1514
1757861987.611149,192.168.75.71,192.168.75.10,TCP,1514
1757861987.611253,192.168.75.10,192.168.75.71,TCP,66
1757861987.611499,192.168.75.71,192.168.75.10,TCP,1514
1757861987.611499,192.168.75.71,192.168.75.10,TCP,1514
1757861987.611552,192.168.75.10,192.168.75.71,TCP,66
1757861987.611808,192.168.75.71,192.168.75.10,TCP,1514
1757861987.611808,192.168.75.71,192.168.75.10,TCP,1514
1757861987.611852,192.168.75.10,192.168.75.71,TCP,66
1757861987.612341,192.168.75.71,192.168.75.10,TCP,1514
1757861987.612341,192.168.75.71,192.168.75.10,TCP,1514
1757861987.612444,192.168.75.10,192.168.75.71,TCP,66
1757861987.612673,192.168.75.71,192.168.75.10,TCP,1514
1757861987.612673,192.168.75.71,192.168.75.10,TCP,1514
1757861987.61272,192.168.75.10,192.168.75.71,TCP,66
1757861987.612925,192.168.75.71,192.168.75.10,TCP,1514
1757861987.612925,192.168.75.71,192.168.75.10,TCP,1514
1757861987.612966,192.168.75.10,192.168.75.71,TCP,66
1757861987.613349,192.168.75.71,192.168.75.10,TCP,1514
1757861987.613396,192.168.75.10,192.168.75.71,TCP,66
1757861987.615063,192.168.75.71,192.168.75.10,TCP,1514
1757861987.615063,192.168.75.71,192.168.75.10,TCP,1514
1757861987.615117,192.168.75.10,192.168.75.71,TCP,66
1757861987.615397,192.168.75.71,192.168.75.10,TCP,1514
1757861987.615397,192.168.75.71,192.168.75.10,TCP,1514
1757861987.615431,192.168.75.10,192.168.75.71,TCP,66
1757861987.615787,192.168.75.71,192.168.75.10,TCP,1514
1757861987.615787,192.168.75.71,192.168.75.10,TCP,1514
1757861987.615849,192.168.75.10,192.168.75.71,TCP,66
1757861987.616067,192.168.75.71,192.168.75.10,TCP,1514
1757861987.616067,192.168.75.71,192.168.75.10,TCP,1514
1757861987.616102,192.168.75.10,192.168.75.71,TCP,66
1757861987.619956,192.168.75.71,192.168.75.10,TCP,1514
1757861987.619956,192.168.75.71,192.168.75.10,TCP,1514
1757861987.620069,192.168.75.10,192.168.75.71,TCP,66
1757861987.620243,192.168.75.71,192.168.75.10,TCP,1514
1757861987.620243,192.168.75.71,192.168.75.10,TCP,1514
1757861987.620291,192.168.75.10,192.168.75.71,TCP,66
1757861987.620637,192.168.75.71,192.168.75.10,TCP,1514
1757861987.620637,192.168.75.71,192.168.75.10,TCP,1514
1757861987.62091,192.168.75.10,192.168.75.71,TCP,66
1757861987.620998,192.168.75.71,192.168.75.10,TCP,1514
1757861987.620998,192.168.75.71,192.168.75.10,TCP,1514
1757861987.621037,192.168.75.10,192.168.75.71,TCP,66
1757861987.621232,192.168.75.71,192.168.75.10,TCP,1514
1757861987.621232,192.168.75.71,192.168.75.10,TCP,1514
1757861987.621363,192.168.75.10,192.168.75.71,TCP,66
1757861987.621625,192.168.75.71,192.168.75.10,TCP,1514
1757861987.621625,192.168.75.71,192.168.75.10,TCP,1514
1757861987.621677,192.168.75.10,192.168.75.71,TCP,66
1757861987.621877,192.168.75.71,192.168.75.10,TCP,1514
1757861987.622039,192.168.75.71,192.168.75.10,TCP,1514
1757861987.622081,192.168.75.10,192.168.75.71,TCP,66
1757861987.622296,192.168.75.71,192.168.75.10,TCP,1514
1757861987.622296,192.168.75.71,192.168.75.10,TCP,1514
1757861987.62234,192.168.75.10,192.168.75.71,TCP,66
1757861987.622723,192.168.75.71,192.168.75.10,TCP,1514
1757861987.622723,192.168.75.71,192.168.75.10,TCP,1514
1757861987.62278,192.168.75.10,192.168.75.71,TCP,66
1757861987.623123,192.168.75.71,192.168.75.10,TCP,1514
1757861987.623123,192.168.75.71,192.168.75.10,TCP,1514
1757861987.623172,192.168.75.10,192.168.75.71,TCP,66
1757861987.62342,192.168.75.71,192.168.75.10,TCP,1514
1757861987.62342,192.168.75.71,192.168.75.10,TCP,1514
1757861987.62346,192.168.75.10,192.168.75.71,TCP,66
1757861987.623791,192.168.75.71,192.168.75.10,TCP,1514
1757861987.623791,192.168.75.71,192.168.75.10,TCP,1514
1757861987.623878,192.168.75.10,192.168.75.71,TCP,66
1757861987.624083,192.168.75.71,192.168.75.10,TCP,1514
1757861987.624083,192.168.75.71,192.168.75.10,TCP,1514
1757861987.624125,192.168.75.10,192.168.75.71,TCP,66
1757861987.624507,192.168.75.71,192.168.75.10,TCP,1514
1757861987.624507,192.168.75.71,192.168.75.10,TCP,1514
1757861987.62458,192.168.75.10,192.168.75.71,TCP,66
1757861987.624788,192.168.75.71,192.168.75.10,TCP,1514
1757861987.624788,192.168.75.71,192.168.75.10,TCP,1514
1757861987.624901,192.168.75.10,192.168.75.71,TCP,66
1757861987.62514,192.168.75.71,192.168.75.10,TCP,1514
1757861987.62514,192.168.75.71,192.168.75.10,TCP,1514
1757861987.625184,192.168.75.10,192.168.75.71,TCP,66
1757861987.625721,192.168.75.71,192.168.75.10,TCP,1514
1757861987.625721,192.168.75.71,192.168.75.10,TCP,1514
1757861987.710106,192.168.75.71,192.168.75.10,DATA,1514
1757861987.710106,192.168.75.71,192.168.75.10,DATA,1514
1757861987.710192,192.168.75.10,192.168.75.71,TCP,66
1757861987.710372,192.168.75.71,192.168.75.10,DATA,1514
1757861987.710372,192.168.75.71,192.168.75.10,DATA,1514
1757861987.710421,192.168.75.10,192.168.75.71,TCP,66
1757861987.710725,192.168.75.71,192.168.75.10,DATA,1514
1757861987.710725,192.168.75.71,192.168.75.10,DATA,1514
1757861987.710775,192.168.75.10,192.168.75.71,TCP,66
1757861987.711035,192.168.75.71,192.168.75.10,DATA,1514
1757861987.711035,192.168.75.71,192.168.75.10,DATA,1514
1757861987.711084,192.168.75.10,192.168.75.71,TCP,66
1757861987.711347,192.168.75.71,192.168.75.10,DATA,1514
1757861987.711347,192.168.75.71,192.168.75.10,DATA,1514
1757861987.7114,192.168.75.10,192.168.75.71,TCP,66
1757861987.711751,192.168.75.71,192.168.75.10,DATA,1514
1757861987.711751,192.168.75.71,192.168.75.10,DATA,1514
1757861987.711797,192.168.75.10,192.168.75.71,TCP,66
1757861987.71205,192.168.75.71,192.168.75.10,DATA,1514
1757861987.71205,192.168.75.71,192.168.75.10,TCP,1514
1757861987.712096,192.168.75.10,192.168.75.71,TCP,66
1757861987.712429,192.168.75.71,192.168.75.10,TCP,1514
1757861987.712429,192.168.75.71,192.168.75.10,TCP,1514
1757861987.712473,192.168.75.10,192.168.75.71,TCP,66
1757861987.712938,192.168.75.71,192.168.75.10,TCP,1514
1757861987.712938,192.168.75.71,192.168.75.10,TCP,1514
1757861987.712983,192.168.75.10,192.168.75.71,TCP,66
1757861987.713183,192.168.75.71,192.168.75.10,TCP,1514
1757861987.713183,192.168.75.71,192.168.75.10,TCP,1514
1757861987.713222,192.168.75.10,192.168.75.71,TCP,66
1757861987.713562,192.168.75.71,192.168.75.10,TCP,1514
1757861987.713562,192.168.75.71,192.168.75.10,TCP,1514
1757861987.713602,192.168.75.10,192.168.75.71,TCP,66
1757861987.71393,192.168.75.71,192.168.75.10,TCP,1514
1757861987.71393,192.168.75.71,192.168.75.10,TCP,1514
1757861987.713997,192.168.75.10,192.168.75.71,TCP,66
1757861987.714299,192.168.75.71,192.168.75.10,TCP,1514
1757861987.714299,192.168.75.71,192.168.75.10,TCP,1514
1757861987.714365,192.168.75.10,192.168.75.71,TCP,66
1757861987.714647,192.168.75.71,192.168.75.10,TCP,1514
1757861987.714647,192.168.75.71,192.168.75.10,TCP,1514
1757861987.714734,192.168.75.10,192.168.75.71,TCP,66
1757861987.714918,192.168.75.71,192.168.75.10,TCP,1514
1757861987.714918,192.168.75.71,192.168.75.10,TCP,1514
1757861987.715024,192.168.75.10,192.168.75.71,TCP,66
1757861987.715287,192.168.75.71,192.168.75.10,TCP,1514
1757861987.715287,192.168.75.71,192.168.75.10,TCP,1514
1757861987.715366,192.168.75.10,192.168.75.71,TCP,66
1757861987.715756,192.168.75.71,192.168.75.10,TCP,1514
1757861987.715756,192.168.75.71,192.168.75.10,TCP,1514
1757861987.715809,192.168.75.10,192.168.75.71,TCP,66
1757861987.716067,192.168.75.71,192.168.75.10,TCP,1514
1757861987.716067,192.168.75.71,192.168.75.10,TCP,1514
1757861987.71612,192.168.75.10,192.168.75.71,TCP,66
1757861987.716445,192.168.75.71,192.168.75.10,TCP,1514
1757861987.716445,192.168.75.71,192.168.75.10,TCP,1514
1757861987.716508,192.168.75.10,192.168.75.71,TCP,66
1757861987.71677,192.168.75.71,192.168.75.10,TCP,1514
1757861987.71677,192.168.75.71,192.168.75.10,TCP,1514
1757861987.716816,192.168.75.10,192.168.75.71,TCP,66
1757861987.717144,192.168.75.71,192.168.75.10,TCP,1514
1757861987.717144,192.168.75.71,192.168.75.10,TCP,1514
1757861987.717188,192.168.75.10,192.168.75.71,TCP,66
1757861987.717485,192.168.75.71,192.168.75.10,TCP,1514
1757861987.717485,192.168.75.71,192.168.75.10,TCP,1514
1757861987.717547,192.168.75.10,192.168.75.71,TCP,66
1757861987.71789,192.168.75.71,192.168.75.10,TCP,1514
1757861987.71789,192.168.75.71,192.168.75.10,TCP,1514
1757861987.718058,192.168.75.10,192.168.75.71,TCP,66
1757861987.718217,192.168.75.71,192.168.75.10,TCP,1514
1757861987.718217,192.168.75.71,192.168.75.10,TCP,1514
1757861987.718265,192.168.75.10,192.168.75.71,TCP,66
1757861987.718616,192.168.75.71,192.168.75.10,TCP,1514
1757861987.74684,192.168.75.71,192.168.75.10,TCP,1514
1757861987.74695,192.168.75.10,192.168.75.71,TCP,66
1757861987.747173,192.168.75.71,192.168.75.10,TCP,1458
1757861987.747173,192.168.75.71,192.168.75.10,TCP,1514
1757861987.747252,192.168.75.10,192.168.75.71,TCP,66
1757861987.747434,192.168.75.71,192.168.75.10,TCP,1514
1757861987.747434,192.168.75.71,192.168.75.10,TCP,1514
1757861987.747463,192.168.75.10,192.168.75.71,TCP,66
1757861987.747846,192.168.75.71,192.168.75.10,TCP,1514
1757861987.747846,192.168.75.71,192.168.75.10,TCP,1514
1757861987.747898,192.168.75.10,192.168.75.71,TCP,66
1757861987.74816,192.168.75.71,192.168.75.10,TCP,1514
1757861987.74816,192.168.75.71,192.168.75.10,TCP,1514
1757861987.748233,192.168.75.10,192.168.75.71,TCP,66
1757861987.74847,192.168.75.71,192.168.75.10,TCP,1514
1757861987.74847,192.168.75.71,192.168.75.10,TCP,1514
1757861987.748506,192.168.75.10,192.168.75.71,TCP,66
1757861987.748889,192.168.75.71,192.168.75.10,TCP,1514
1757861987.748889,192.168.75.71,192.168.75.10,TCP,1514
1757861987.748926,192.168.75.10,192.168.75.71,TCP,66
1757861987.749173,192.168.75.71,192.168.75.10,TCP,1514
1757861987.749173,192.168.75.71,192.168.75.10,TCP,1514
1757861987.749228,192.168.75.10,192.168.75.71,TCP,66
1757861987.749576,192.168.75.71,192.168.75.10,TCP,1514
1757861987.749576,192.168.75.71,192.168.75.10,TCP,1514
1757861987.749638,192.168.75.10,192.168.75.71,TCP,66
1757861987.74997,192.168.75.71,192.168.75.10,TCP,1514
1757861987.74997,192.168.75.71,192.168.75.10,TCP,1514
1757861987.750023,192.168.75.10,192.168.75.71,TCP,66
1757861987.750355,192.168.75.71,192.168.75.10,TCP,1514
1757861987.750355,192.168.75.71,192.168.75.10,TCP,1514
1757861987.750391,192.168.75.10,192.168.75.71,TCP,66
1757861987.750732,192.168.75.71,192.168.75.10,TCP,1514
1757861987.750732,192.168.75.71,192.168.75.10,TCP,1514
1757861987.750783,192.168.75.10,192.168.75.71,TCP,66
1757861987.751054,192.168.75.71,192.168.75.10,TCP,1514
1757861987.751054,192.168.75.71,192.168.75.10,TCP,1514
1757861987.751123,192.168.75.10,192.168.75.71,TCP,66
1757861987.751453,192.168.75.71,192.168.75.10,TCP,1514
1757861987.751453,192.168.75.71,192.168.75.10,TCP,1514
1757861987.751756,192.168.75.10,192.168.75.71,TCP,66
1757861987.751865,192.168.75.71,192.168.75.10,TCP,1514
1757861987.751865,192.168.75.71,192.168.75.10,TCP,1514
1757861987.751905,192.168.75.10,192.168.75.71,TCP,66
1757861987.752124,192.168.75.71,192.168.75.10,TCP,1514
1757861987.752124,192.168.75.71,192.168.75.10,TCP,1514
1757861987.752231,192.168.75.10,192.168.75.71,TCP,66
1757861987.75249,192.168.75.71,192.168.75.10,TCP,1514
1757861987.75249,192.168.75.71,192.168.75.10,TCP,1514
1757861987.752545,192.168.75.10,192.168.75.71,TCP,66
1757861987.752851,192.168.75.71,192.168.75.10,TCP,1514
1757861987.752851,192.168.75.71,192.168.75.10,TCP,1514
1757861987.752927,192.168.75.10,192.168.75.71,TCP,66
1757861987.753204,192.168.75.71,192.168.75.10,TCP,1514
1757861987.753204,192.168.75.71,192.168.75.10,TCP,1514
1757861987.753247,192.168.75.10,192.168.75.71,TCP,66
1757861987.753606,192.168.75.71,192.168.75.10,TCP,1514
1757861987.753606,192.168.75.71,192.168.75.10,TCP,1514
1757861987.753683,192.168.75.10,192.168.75.71,TCP,66
1757861987.753908,192.168.75.71,192.168.75.10,TCP,1514
1757861987.753908,192.168.75.71,192.168.75.10,TCP,1514
1757861987.753966,192.168.75.10,192.168.75.71,TCP,66
1757861987.754235,192.168.75.71,192.168.75.10,TCP,1514
1757861987.754235,192.168.75.71,192.168.75.10,TCP,1514
1757861987.754418,192.168.75.10,192.168.75.71,TCP,66
1757861987.754752,192.168.75.71,192.168.75.10,TCP,1514
1757861987.754752,192.168.75.71,192.168.75.10,TCP,1514
1757861987.75482,192.168.75.10,192.168.75.71,TCP,66
1757861987.754973,192.168.75.71,192.168.75.10,TCP,1514
1757861987.754973,192.168.75.71,192.168.75.10,TCP,1514
1757861987.755045,192.168.75.10,192.168.75.71,TCP,66
1757861987.755272,192.168.75.71,192.168.75.10,TCP,1514
1757861987.760904,192.168.75.71,192.168.75.10,TCP,1514
1757861987.760904,192.168.75.71,192.168.75.10,TCP,1514
1757861987.761014,192.168.75.10,192.168.75.71,TCP,66
1757861987.761158,192.168.75.71,192.168.75.10,TCP,1514
1757861987.761158,192.168.75.71,192.168.75.10,TCP,1514
1757861987.761206,192.168.75.10,192.168.75.71,TCP,66
1757861987.761509,192.168.75.71,192.168.75.10,TCP,1514
1757861987.761509,192.168.75.71,192.168.75.10,TCP,1514
1757861987.761566,192.168.75.10,192.168.75.71,TCP,66
1757861987.761841,192.168.75.71,192.168.75.10,TCP,1514
1757861987.761841,192.168.75.71,192.168.75.10,TCP,1514
1757861987.761941,192.168.75.10,192.168.75.71,TCP,66
1757861987.762153,192.168.75.71,192.168.75.10,TCP,1514
1757861987.762153,192.168.75.71,192.168.75.10,TCP,1514
1757861987.762215,192.168.75.10,192.168.75.71,TCP,66
1757861987.762551,192.168.75.71,192.168.75.10,TCP,1514
1757861987.762551,192.168.75.71,192.168.75.10,TCP,1514
1757861987.762605,192.168.75.10,192.168.75.71,TCP,66
1757861987.762906,192.168.75.71,192.168.75.10,TCP,1514
1757861987.762906,192.168.75.71,192.168.75.10,TCP,1514
1757861987.762963,192.168.75.10,192.168.75.71,TCP,66
1757861987.763145,192.168.75.71,192.168.75.10,TCP,1514
1757861987.763173,192.168.75.10,192.168.75.71,TCP,66
1757861987.763305,192.168.75.71,192.168.75.10,TCP,1514
1757861987.763723,192.168.75.71,192.168.75.10,TCP,1514
1757861987.763723,192.168.75.71,192.168.75.10,TCP,1514
1757861987.763796,192.168.75.10,192.168.75.71,TCP,66
1757861987.763998,192.168.75.71,192.168.75.10,TCP,1514
1757861987.763998,192.168.75.71,192.168.75.10,TCP,1514
1757861987.764038,192.168.75.10,192.168.75.71,TCP,66
1757861987.764319,192.168.75.71,192.168.75.10,TCP,1514
1757861987.764319,192.168.75.71,192.168.75.10,TCP,1514
1757861987.764361,192.168.75.10,192.168.75.71,TCP,66
1757861987.764691,192.168.75.71,192.168.75.10,TCP,1514
1757861987.764691,192.168.75.71,192.168.75.10,TCP,1514
1757861987.764741,192.168.75.10,192.168.75.71,TCP,66
1757861987.765019,192.168.75.71,192.168.75.10,TCP,1514
1757861987.765019,192.168.75.71,192.168.75.10,TCP,1514
1757861987.765054,192.168.75.10,192.168.75.71,TCP,66
1757861987.765424,192.168.75.71,192.168.75.10,TCP,1514
1757861987.765424,192.168.75.71,192.168.75.10,TCP,1514
1757861987.76546,192.168.75.10,192.168.75.71,TCP,66
1757861987.765749,192.168.75.71,192.168.75.10,TCP,1514
1757861987.765749,192.168.75.71,192.168.75.10,TCP,1514
1757861987.765787,192.168.75.10,192.168.75.71,TCP,66
1757861987.76607,192.168.75.71,192.168.75.10,TCP,1514
1757861987.76607,192.168.75.71,192.168.75.10,TCP,1514
1757861987.766107,192.168.75.10,192.168.75.71,TCP,66
1757861987.766524,192.168.75.71,192.168.75.10,TCP,1514
1757861987.766524,192.168.75.71,192.168.75.10,TCP,1514
1757861987.766561,192.168.75.10,192.168.75.71,TCP,66
1757861987.766918,192.168.75.71,192.168.75.10,TCP,1514
1757861987.766918,192.168.75.71,192.168.75.10,TCP,1514
1757861987.766993,192.168.75.10,192.168.75.71,TCP,66
